,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Company,Country,Tickers,Fossil Free Funds: Coal screen,Fossil Free Funds: Oil / gas screen,Fossil Free Funds: Macroclimate30 coal-fired utility screen,Fossil Free Funds: Fossil-fired utility screen,Fossil Free Funds: Clean200 screen,Deforestation Free Funds: Producer screen,Deforestation Free Funds: Financier screen,Deforestation Free Funds: Consumer brand screen,Deforestation Free Funds: Palm oil producer screen,Deforestation Free Funds: Palm oil consumer brand screen,Deforestation Free Funds: Paper / pulp producer screen,Deforestation Free Funds: Paper / pulp consumer brand screen,Deforestation Free Funds: Rubber producer screen,Deforestation Free Funds: Rubber consumer brand screen,Deforestation Free Funds: Timber producer screen,Deforestation Free Funds: Timber consumer brand screen,Deforestation Free Funds: Cattle producer screen,Deforestation Free Funds: Cattle consumer brand screen,Deforestation Free Funds: Soy producer screen,Deforestation Free Funds: Soy consumer brand screen,Weapons Free Funds: Major military contractor screen,Weapons Free Funds: Cluster munitions / landmines screen,Weapons Free Funds: Nuclear weapons screen,Gun Free Funds: Gun manufacturers screen,Gun Free Funds: Gun retailers screen,Tobacco Free Funds: Tobacco producers screen,Tobacco Free Funds: Tobacco-promoting entertainment companies screen,Gender Equality Funds: Has Equileap gender equality score,CreatedDate,Prison Free Funds: Prison industry screen,Prison Free Funds: Border industry screen,Prison Free Funds: Higher risk screen,Prison Free Funds: Private prison operators screen,Fossil Free Funds: Fossil fuel finance screen,Fossil Free Funds: Fossil fuel finance risk score,Fossil Free Funds: Fossil fuel insurance screen,Fossil Free Funds: Fossil fuel insurance risk score,Ticker,Stock_Price
47,518,1146,1146,China Merchants Bank Co Ltd,China,"03968, 600036, CIHHF, CIHKY, M4B",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, CIHHF,4.53000020980835
48,519,1147,1147,China Merchants Energy Shipping Co Ltd,China,601872,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/14/2020,N,N,N,N,N,0.0,N,0.0,601872,0.0
49,520,1151,1151,China Molybdenum Co Ltd,China,"03993, 603993, CMCLF, D7N",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, CMCLF,0.30000001192092896
50,521,1152,1152,China National Building Material Co Ltd,China,"03323, CBUMF, CBUMY, D1Y",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, CBUMF,0.9900000095367432
51,525,1158,1158,China Oil HBP Science & Technology Co Ltd,China,2554,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/14/2020,N,N,N,N,N,0.0,N,0.0,2554,0.0
52,526,1159,1159,China Oilfield Services Ltd,China,"02883, 601808, CHOLF, CO9",N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, CHOLF,0.6800000071525574
53,527,1161,1161,China Pacific Insurance (Group) Co Ltd,China,"02601, 601601, 75C, CHPXF, CHPXY",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, CHPXF,2.8499999046325684
54,528,1162,1162,China Petroleum & Chemical Corp,China,"00386, 600028, CHU, CHUA, SNP, SNPMF, SNPN",N,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, SNPMF,0.5299999713897705
55,529,1163,1163,China Petroleum Engineering Co Ltd,China,600339,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/14/2020,N,N,N,N,N,0.0,N,0.0,600339,0.0
56,532,1167,1167,China Railway Construction Corp Ltd,China,"01186, 4FF, 601186, CWYCF, CWYCY",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, CWYCY,0.0
57,533,1168,1168,China Railway Group Ltd,China,"00390, 601390, CNO, CRWOF, CRWOY",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, CNO,13.510000228881836
58,534,1169,1169,China Railway Signal & Communication Corp Ltd,China,"03969, 688009, CRYCY, CRYYF, RS3",N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, CRYCY,5.2779998779296875
59,535,1170,1170,China Reinsurance (Group) Corp,China,"01508, C53, CHRNY",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, CHRNY,0.0
60,539,1178,1178,China Shenhua Energy Co Ltd,China,"01088, 601088, CSUAY, CUAEF, IKF",Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, CSUAY,7.409999847412109
61,540,1179,1179,China Southern Airlines Co Ltd,China,"01055, 600029, CHKIF, K3TD, ZNH, ZNHH",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, CHKIF,0.41999998688697815
62,541,1180,1180,China State Construction Engineering Corp Ltd,China,601668,N,N,N,N,N,N,N,Y,N,N,N,Y,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,4/14/2020,N,N,N,N,N,0.0,N,0.0,601668,0.0
63,543,1183,1183,China Suntien Green Energy Corp Ltd,China,"00956, 9C6, CSGEF",N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/14/2020,N,N,N,N,N,0.0,N,0.0, CSGEF,0.0
64,544,1185,1185,China Telecom Corp Ltd,China,"00728, CHA, CHJHF, K3ED, ZCH, ZCHA",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, ZCHA,0.0
65,546,1189,1189,China Vanke Co Ltd,China,"000002, 02202, 18V, CHVKF, CHVKY",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, CHVKY,1.649999976158142
66,547,1190,1190,China Zheshang Bank Co Ltd,China,"02016, 601916, 6CZ",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, 6CZ,0.0
67,552,1202,1202,Chongqing Fuling Electric Power Industrial Co Ltd,China,600452,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/14/2020,N,N,N,N,N,0.0,N,0.0,600452,0.0
68,553,1203,1203,Chongqing Gas Group Corporation Ltd,China,600917,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/14/2020,N,N,N,N,N,0.0,N,0.0,600917,0.0
69,554,1204,1204,Chongqing Rural Commercial Bank Co Ltd,China,"03618, 601077, C3B, COGQF, CRCBY",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, CRCBY,25.989999771118164
70,570,1245,1245,CITIC Securities Co Ltd,China,"06030, 600030, CI9, CIIHF, CIIHY",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,4/14/2020,N,N,N,N,N,0.0,N,0.0, CIIHF,2.265199899673462
