,Company,Country,CreatedDate,Ticker,Quantity,Stock_Price,Invested_Value,ESGScore
8466,Tikehau Capital SCA,France,3/16/2022, TKKHF,10000,26.45000076,264500.0076,0.396825397
8575,Tikehau Capital SCA,France,4/11/2022, TKKHF,10000,26.45000076,264500.0076,0.396825397
8684,Tikehau Capital SCA,France,5/11/2022, TKKHF,10000,26.45000076,264500.0076,0.396825397
8793,Tikehau Capital SCA,France,6/14/2022, TKKHF,10000,26.45000076,264500.0076,0.396825397
8901,Tikehau Capital SCA,France,7/15/2022, TKKHF,10000,26.45000076,264500.0076,0.396825397
9009,Tikehau Capital SCA,France,8/8/2022, TKKHF,10000,26.45000076,264500.0076,0.396825397
9117,Tikehau Capital SCA,France,9/14/2022, TKKHF,10000,24.29000092,242900.0092,0.396825397
9225,Tikehau Capital SCA,France,10/19/2022, TKKHF,10000,24.29000092,242900.0092,0.396825397
9332,Tikehau Capital SCA,France,11/9/2022, TKKHF,10000,24.18000031,241800.0031,0.396825397
9434,Tikehau Capital SCA,France,12/16/2022, TKKHF,10000,25.70499992,257049.9992,0.396825397
9534,Tikehau Capital SCA,France,1/27/2023, TKKHF,10000,25.70499992,257049.9992,0.396825397
9634,Tikehau Capital SCA,France,2/8/2023, TKKHF,10000,25.70499992,257049.9992,0.396825397
9733,Tikehau Capital SCA,France,2/24/2023, TKKHF,10000,25.70499992,257049.9992,0.396825397
9831,Tikehau Capital SCA,France,3/9/2023, TKKHF,10000,25.70499992,257049.9992,0.396825397
6086,Credit Agricole SA,France,4/14/2020, ACA,10000,42.36000061,423600.0061,0.396825397
6188,Credit Agricole SA,France,5/19/2020, ACA,10000,34.43999863,344399.9863,0.396825397
6290,Credit Agricole SA,France,6/10/2020, ACA,10000,43.75,437500.0,0.396825397
6392,Credit Agricole SA,France,7/16/2020, ACA,10000,43.97999954,439799.9954,0.396825397
6494,Credit Agricole SA,France,8/11/2020, ACA,10000,47.02999878,470299.9878,0.396825397
6599,Credit Agricole SA,France,9/28/2020, ACA,10000,44.68000031,446800.0031,0.396825397
6711,Credit Agricole SA,France,11/11/2020, ACA,10000,54.72000122,547200.0122,0.396825397
6823,Credit Agricole SA,France,1/21/2021, ACA,10000,62.29000092,622900.0092,0.396825397
6937,Credit Agricole SA,France,3/3/2021, ACA,10000,58.74000168,587400.0168,0.396825397
7050,Credit Agricole SA,France,4/1/2021, ACA,10000,65.83000183,658300.0183,0.396825397
7164,Credit Agricole SA,France,5/3/2021, ACA,10000,64.27999878,642799.9878,0.396825397
7279,Credit Agricole SA,France,7/15/2021, ACA,10000,54.84000015,548400.0015,0.396825397
7392,Credit Agricole SA,France,8/9/2021, ACA,10000,51.40999985,514099.9985,0.396825397
7504,Credit Agricole SA,France,9/2/2021, ACA,10000,51.47999954,514799.9954,0.396825397
7616,Credit Agricole SA,France,9/9/2021, ACA,10000,49.22000122,492200.0122,0.396825397
7727,Credit Agricole SA,France,10/19/2021, ACA,10000,52.18000031,521800.0031,0.396825397
7838,Credit Agricole SA,France,10/29/2021, ACA,10000,53.47999954,534799.9954,0.396825397
7949,Credit Agricole SA,France,12/14/2021, ACA,10000,55.40999985,554099.9985,0.396825397
8062,Credit Agricole SA,France,1/25/2022, ACA,10000,49.16999817,491699.9817,0.396825397
8175,Credit Agricole SA,France,2/9/2022, ACA,10000,46.20999908,462099.9908,0.396825397
8288,Credit Agricole SA,France,2/16/2022, ACA,10000,48.02999878,480299.9878,0.396825397
8401,Credit Agricole SA,France,3/16/2022, ACA,10000,58.79000092,587900.0092,0.396825397
8510,Credit Agricole SA,France,4/11/2022, ACA,10000,55.77999878,557799.9878,0.396825397
8619,Credit Agricole SA,France,5/11/2022, ACA,10000,51.47000122,514700.0122,0.396825397
8728,Credit Agricole SA,France,6/14/2022, ACA,10000,50.72499847,507249.9847,0.396825397
8835,Credit Agricole SA,France,7/15/2022, ACA,10000,46.22000122,462200.0122,0.396825397
8943,Credit Agricole SA,France,8/8/2022, ACA,10000,63.22999954,632299.9954,0.396825397
9051,Credit Agricole SA,France,9/14/2022, ACA,10000,57.18999863,571899.9863,0.793650794
9159,Credit Agricole SA,France,10/19/2022, ACA,10000,61.47000122,614700.0122,0.793650794
9266,Credit Agricole SA,France,11/9/2022, ACA,10000,57.14500046,571450.0046,0.793650794
9370,Credit Agricole SA,France,12/16/2022, ACA,10000,55.46900177,554690.0177,0.793650794
9470,Credit Agricole SA,France,1/27/2023, ACA,10000,58.84999847,588499.9847,0.793650794
9570,Credit Agricole SA,France,2/8/2023, ACA,10000,59.54000092,595400.0092,0.793650794
9670,Credit Agricole SA,France,2/24/2023, ACA,10000,64.01499939,640149.9939,0.793650794
9769,Credit Agricole SA,France,3/9/2023, ACA,10000,61.15000153,611500.0153,0.793650794
10716,Chesapeake Utilities Corp,United States,4/14/2020, CPK,10000,91.48000336,914800.0336,0.361111111
10789,Chesapeake Utilities Corp,United States,5/19/2020, CPK,10000,88.69999695,886999.9695,0.361111111
10862,Chesapeake Utilities Corp,United States,6/10/2020, CPK,10000,90.16000366,901600.0366,0.361111111
10935,Chesapeake Utilities Corp,United States,7/16/2020, CPK,10000,85.33999634,853399.9634,0.361111111
11008,Chesapeake Utilities Corp,United States,8/11/2020, CPK,10000,87.11000061,871100.0061,0.361111111
11081,Chesapeake Utilities Corp,United States,9/28/2020, CPK,10000,89.09999847,890999.9847,0.361111111
11154,Chesapeake Utilities Corp,United States,11/11/2020, CPK,10000,109.4000015,1094000.015,0.361111111
11227,Chesapeake Utilities Corp,United States,1/21/2021, CPK,10000,103.6699982,1036699.982,0.361111111
11300,Chesapeake Utilities Corp,United States,3/3/2021, CPK,10000,108.3300018,1083300.018,0.361111111
11373,Chesapeake Utilities Corp,United States,4/1/2021, CPK,10000,116.4899979,1164899.979,0.361111111
11442,Chesapeake Utilities Corp,United States,5/3/2021, CPK,10000,121.9499969,1219499.969,0.361111111
