Ticker,CreatedDate,Quantity,Stock_Price,Invested_Value,ESGScore,Climate,Country,Company,Latitude
SDCVF,08-08-2022,10000,26.5,265000,0.396825397,,France,Vicat SA,48.8172
SDCVF,9/14/2022,10000,23.60779953,236077.9953,0.396825397,,France,Vicat SA,48.8172
SDCVF,10/19/2022,10000,20.64999962,206499.9962,0.396825397,,France,Vicat SA,48.8172
SDCVF,11-09-2022,10000,20.64999962,206499.9962,0.396825397,,France,Vicat SA,48.8172
SDCVF,12/16/2022,10000,20.04999924,200499.9924,0,,France,Vicat SA,48.8172
SDCVF,1/27/2023,10000,20.04999924,200499.9924,0,,France,Vicat SA,48.8172
SDCVF,02-08-2023,10000,20.04999924,200499.9924,0,,France,Vicat SA,48.8172
SDCVF,03-09-2023,10000,20.04999924,200499.9924,0,,France,Vicat SA,48.8172
SDXAY,4/14/2020,10000,16.03000069,160300.0069,1.984126984,Deforestation,France,Sodexo,48.8172
SDXAY,5/19/2020,10000,12.36999989,123699.9989,1.984126984,Deforestation,France,Sodexo,48.8172
SDXAY,06-10-2020,10000,15.39000034,153900.0034,1.984126984,Deforestation,France,Sodexo,48.8172
SDXAY,7/16/2020,10000,14.72999954,147299.9954,1.984126984,Deforestation,France,Sodexo,48.8172
SDXAY,08-11-2020,10000,15.30000019,153000.0019,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,9/28/2020,10000,14.81999969,148199.9969,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,11-11-2020,10000,16.46999931,164699.9931,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,1/21/2021,10000,19.02000046,190200.0046,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,03-03-2021,10000,20.61000061,206100.0061,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,04-01-2021,10000,19.53000069,195300.0069,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,05-03-2021,10000,20.29000092,202900.0092,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,7/15/2021,10000,17.17000008,171700.0008,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,08-09-2021,10000,17.12000084,171200.0084,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,09-02-2021,10000,16.76000023,167600.0023,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,10/19/2021,10000,17.35000038,173500.0038,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,12/14/2021,10000,17.22999954,172299.9954,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,1/25/2022,10000,18.68000031,186800.0031,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,2/16/2022,10000,19.48999977,194899.9977,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,3/16/2022,10000,16.85000038,168500.0038,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,04-11-2022,10000,15.35999966,153599.9966,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,7/15/2022,10000,15,150000,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,08-08-2022,10000,16.20999908,162099.9908,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,9/14/2022,10000,16.44000053,164400.0053,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,10/19/2022,10000,16.79999924,167999.9924,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,11-09-2022,10000,17.88999939,178899.9939,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,12/16/2022,10000,19.69000053,196900.0053,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,1/27/2023,10000,19.86000061,198600.0061,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,02-08-2023,10000,18.71999931,187199.9931,3.174603175,Deforestation,France,Sodexo,48.8172
SDXAY,03-09-2023,10000,18.53000069,185300.0069,3.174603175,Deforestation,France,Sodexo,48.8172
SE,4/14/2020,10000,50.65000153,506500.0153,0,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,5/19/2020,10000,72.80000305,728000.0305,0,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,06-10-2020,10000,92.93000031,929300.0031,0,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,7/16/2020,10000,110.4899979,1104899.979,0,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,08-11-2020,10000,127.7900009,1277900.009,0,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,9/28/2020,10000,162,1620000,0,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,11-11-2020,10000,171.6900024,1716900.024,0,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,1/21/2021,10000,237,2370000,0,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,03-03-2021,10000,260.4100037,2604100.037,0,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,04-01-2021,10000,240,2400000,0,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,05-03-2021,10000,259.7099915,2597099.915,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,7/15/2021,10000,276.8399963,2768399.963,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,08-09-2021,10000,311.4299927,3114299.927,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,09-02-2021,10000,343.9899902,3439899.902,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,10/19/2021,10000,372.7000122,3727000.122,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,12/14/2021,10000,226.2899933,2262899.933,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,1/25/2022,10000,149.3399963,1493399.963,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,2/16/2022,10000,146.9799957,1469799.957,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,3/16/2022,10000,112.1500015,1121500.015,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,04-11-2022,10000,115.3700027,1153700.027,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,7/15/2022,10000,69.33000183,693300.0183,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,08-08-2022,10000,89.62999725,896299.9725,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,9/14/2022,10000,62.91999817,629199.9817,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,10/19/2022,10000,52.43000031,524300.0031,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,11-09-2022,10000,45.72999954,457299.9954,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,12/16/2022,10000,60.11000061,601100.0061,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,1/27/2023,10000,69.41000366,694100.0366,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,02-08-2023,10000,69.65000153,696500.0153,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SE,03-09-2023,10000,80.87999725,808799.9725,0.396825397,GenderEquality,Cayman Islands,Sea Ltd,19.313299
SEBYF,4/14/2020,10000,125,1250000,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,5/19/2020,10000,106.0269089,1060269.089,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,06-10-2020,10000,106.0269089,1060269.089,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,7/16/2020,10000,139.0909119,1390909.119,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,08-11-2020,10000,157.2727203,1572727.203,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,9/28/2020,10000,157.2727203,1572727.203,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,11-11-2020,10000,157.2727203,1572727.203,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,1/21/2021,10000,162.7272644,1627272.644,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,03-03-2021,10000,162.7272644,1627272.644,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,04-01-2021,10000,171.25,1712500,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,05-03-2021,10000,182.9208984,1829208.984,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,7/15/2021,10000,179.75,1797500,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,08-09-2021,10000,166.1100006,1661100.006,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,09-02-2021,10000,164,1640000,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,10/19/2021,10000,164,1640000,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,12/14/2021,10000,149.6100006,1496100.006,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,1/25/2022,10000,142.5800018,1425800.018,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,2/16/2022,10000,110.6999969,1106999.969,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,3/16/2022,10000,145,1450000,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,04-11-2022,10000,145,1450000,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,7/15/2022,10000,96.12303162,961230.3162,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,08-08-2022,10000,96.12303162,961230.3162,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,9/14/2022,10000,76.48876953,764887.6953,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,10/19/2022,10000,63.72888947,637288.8947,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,11-09-2022,10000,63.72888947,637288.8947,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,12/16/2022,10000,63.72888947,637288.8947,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,1/27/2023,10000,80.59999847,805999.9847,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,02-08-2023,10000,80.59999847,805999.9847,0.396825397,GenderEquality,France,SEB SA,48.8172
SEBYF,03-09-2023,10000,80.59999847,805999.9847,0.396825397,GenderEquality,France,SEB SA,48.8172
SEGYY,4/14/2020,10000,1.445000052,14450.00052,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,5/19/2020,10000,0.929899991,9298.99991,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,06-10-2020,10000,0.929899991,9298.99991,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,7/16/2020,10000,0.929899991,9298.99991,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,08-11-2020,10000,0.929899991,9298.99991,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,9/28/2020,10000,0.929899991,9298.99991,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,11-11-2020,10000,0.929899991,9298.99991,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,1/21/2021,10000,0.745000005,7450.00005,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,03-03-2021,10000,0.850399971,8503.99971,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,04-01-2021,10000,0.850399971,8503.99971,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,05-03-2021,10000,0.850399971,8503.99971,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,7/15/2021,10000,0.660000026,6600.00026,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,08-09-2021,10000,0.660000026,6600.00026,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,09-02-2021,10000,0.660000026,6600.00026,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,10/19/2021,10000,0.889999986,8899.99986,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,12/14/2021,10000,0.846899986,8468.99986,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,1/25/2022,10000,0.694850028,6948.50028,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,2/16/2022,10000,0.711600006,7116.00006,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,3/16/2022,10000,0.703400016,7034.00016,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,04-11-2022,10000,0.703400016,7034.00016,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,7/15/2022,10000,0.703400016,7034.00016,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,08-08-2022,10000,0.703400016,7034.00016,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,9/14/2022,10000,0.703400016,7034.00016,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,10/19/2022,10000,0.703400016,7034.00016,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,11-09-2022,10000,0.703400016,7034.00016,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,12/16/2022,10000,0.703400016,7034.00016,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,1/27/2023,10000,0.703400016,7034.00016,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,02-08-2023,10000,0.677200019,6772.00019,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SEGYY,03-09-2023,10000,0.652750015,6527.50015,0.396825397,Fossil,Cayman Islands,SPT Energy Group Inc,19.313299
SENGF,4/14/2020,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,5/19/2020,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,06-10-2020,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,7/16/2020,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,08-11-2020,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,9/28/2020,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,11-11-2020,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,1/21/2021,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,03-03-2021,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,04-01-2021,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,05-03-2021,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,7/15/2021,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,08-09-2021,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,09-02-2021,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,10/19/2021,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,12/14/2021,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,1/25/2022,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,2/16/2022,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,3/16/2022,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,04-11-2022,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,7/15/2022,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,08-08-2022,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,9/14/2022,10000,0,0,0,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,10/19/2022,10000,0.419200003,4192.00003,0.793650794,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,11-09-2022,10000,0.419200003,4192.00003,0.793650794,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,12/16/2022,10000,0.419200003,4192.00003,0.793650794,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,1/27/2023,10000,0.391400009,3914.00009,0.793650794,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,02-08-2023,10000,0.391400009,3914.00009,0.793650794,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SENGF,03-09-2023,10000,0.555499971,5554.99971,0.793650794,Fossil,China,SINOPEC Engineering (Group) Co Ltd,22.542883
SEV,4/14/2020,10000,0,0,0,,France,Suez SA,48.8172
SEV,5/19/2020,10000,0,0,0,,France,Suez SA,48.8172
SEV,06-10-2020,10000,0,0,0,,France,Suez SA,48.8172
SEV,7/16/2020,10000,0,0,0,,France,Suez SA,48.8172
SEV,08-11-2020,10000,0,0,0,,France,Suez SA,48.8172
SEV,9/28/2020,10000,0,0,0,,France,Suez SA,48.8172
SEV,11-11-2020,10000,0,0,0,,France,Suez SA,48.8172
SEV,1/21/2021,10000,0,0,0,,France,Suez SA,48.8172
SEV,03-03-2021,10000,0,0,0,,France,Suez SA,48.8172
SEV,04-01-2021,10000,0,0,0,,France,Suez SA,48.8172
SEV,05-03-2021,10000,0,0,0,,France,Suez SA,48.8172
SEV,7/15/2021,10000,0,0,0,,France,Suez SA,48.8172
SEV,08-09-2021,10000,0,0,0,,France,Suez SA,48.8172
SEV,09-02-2021,10000,0,0,0,,France,Suez SA,48.8172
SEV,10/19/2021,10000,0,0,0,,France,Suez SA,48.8172
SEV,12/14/2021,10000,13.10999966,131099.9966,0.793650794,,France,Suez SA,48.8172
SEV,1/25/2022,10000,6.28000021,62800.0021,0.793650794,,France,Suez SA,48.8172
SEV,2/16/2022,10000,6.579999924,65799.99924,0.793650794,,France,Suez SA,48.8172
SEV,3/16/2022,10000,4.59499979,45949.9979,0,,France,Suez SA,48.8172
SEV,04-11-2022,10000,4.710000038,47100.00038,0,,France,Suez SA,48.8172
SEV,7/15/2022,10000,2.74000001,27400.0001,0,,France,Suez SA,48.8172
SEV,08-08-2022,10000,3.410000086,34100.00086,0,,France,Suez SA,48.8172
SEV,9/14/2022,10000,2.828999996,28289.99996,0,,France,Suez SA,48.8172
SEV,10/19/2022,10000,1.639999986,16399.99986,0,,France,Suez SA,48.8172
SEV,11-09-2022,10000,1.190000057,11900.00057,0,,France,Suez SA,48.8172
SEV,12/16/2022,10000,1.039999962,10399.99962,0,,France,Suez SA,48.8172
SEV,1/27/2023,10000,1.100000024,11000.00024,0,,France,Suez SA,48.8172
SEV,02-08-2023,10000,0.949999988,9499.99988,0,,France,Suez SA,48.8172
SEV,03-09-2023,10000,0.75,7500,0,,France,Suez SA,48.8172
SHIIY,4/14/2020,10000,26.26000023,262600.0023,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,5/19/2020,10000,26.62999916,266299.9916,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,06-10-2020,10000,27.45929909,274592.9909,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,7/16/2020,10000,24.59000015,245900.0015,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,08-11-2020,10000,22.37999916,223799.9916,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,9/28/2020,10000,17.89999962,178999.9962,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,11-11-2020,10000,21.63999939,216399.9939,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,1/21/2021,10000,24.02499962,240249.9962,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,03-03-2021,10000,24.09000015,240900.0015,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,04-01-2021,10000,23.67000008,236700.0008,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,05-03-2021,10000,24.75,247500,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,7/15/2021,10000,22.99500084,229950.0084,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,08-09-2021,10000,21.05999947,210599.9947,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,09-02-2021,10000,22.13999939,221399.9939,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,10/19/2021,10000,24.87000084,248700.0084,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,12/14/2021,10000,22.63999939,226399.9939,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,1/25/2022,10000,23.03000069,230300.0069,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,2/16/2022,10000,23.14039993,231403.9993,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,3/16/2022,10000,21,210000,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,04-11-2022,10000,20.44829941,204482.9941,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,7/15/2022,10000,16.12999916,161299.9916,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,08-08-2022,10000,16.15999985,161599.9985,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,9/14/2022,10000,15.39000034,153900.0034,0,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,10/19/2022,10000,14.80000019,148000.0019,0.396825397,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,11-09-2022,10000,14.35000038,143500.0038,0.396825397,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,12/16/2022,10000,17.18000031,171800.0031,0.396825397,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,1/27/2023,10000,19,190000,0.396825397,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,02-08-2023,10000,17.60000038,176000.0038,0.396825397,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHIIY,03-09-2023,10000,17.54000092,175400.0092,0.396825397,Fossil,China,Sinopec Shanghai Petrochemical Co Ltd,22.542883
SHLLF,4/14/2020,10000,0,0,0,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,5/19/2020,10000,0,0,0,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,06-10-2020,10000,0,0,0,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,7/16/2020,10000,0.353899986,3538.99986,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,08-11-2020,10000,0.378600001,3786.00001,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,9/28/2020,10000,0.25,2500,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,11-11-2020,10000,0.226600006,2266.00006,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,1/21/2021,10000,0.319999993,3199.99993,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,03-03-2021,10000,0.319999993,3199.99993,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,04-01-2021,10000,0.319999993,3199.99993,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,05-03-2021,10000,0.319999993,3199.99993,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,7/15/2021,10000,0.319999993,3199.99993,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,08-09-2021,10000,0.319999993,3199.99993,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,09-02-2021,10000,0.319999993,3199.99993,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,10/19/2021,10000,0.837700009,8377.00009,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,12/14/2021,10000,0.600000024,6000.00024,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,1/25/2022,10000,0.858500004,8585.00004,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,2/16/2022,10000,0.850000024,8500.00024,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,3/16/2022,10000,1.049999952,10499.99952,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,04-11-2022,10000,1.470000029,14700.00029,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,7/15/2022,10000,1.179999948,11799.99948,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,08-08-2022,10000,1.641000032,16410.00032,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,9/14/2022,10000,1.799999952,17999.99952,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,10/19/2022,10000,1.74000001,17400.0001,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,11-09-2022,10000,2.549999952,25499.99952,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,12/16/2022,10000,2.039999962,20399.99962,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,1/27/2023,10000,3.049999952,30499.99952,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,02-08-2023,10000,2.99000001,29900.0001,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHLLF,03-09-2023,10000,3,30000,0.396825397,Fossil,Cayman Islands,Shelf Drilling Ltd,19.313299
SHMAY,4/14/2020,10000,32.16999817,321699.9817,0.396825397,GenderEquality,Cayman Islands,Shimao Property Holdings Ltd,19.313299
SHMAY,5/19/2020,10000,42.34000015,423400.0015,0.396825397,GenderEquality,Cayman Islands,Shimao Property Holdings Ltd,19.313299
SHMAY,06-10-2020,10000,42.34000015,423400.0015,0.396825397,GenderEquality,Cayman Islands,Shimao Property Holdings Ltd,19.313299
SHMAY,7/16/2020,10000,44.52999878,445299.9878,0.396825397,GenderEquality,Cayman Islands,Shimao Property Holdings Ltd,19.313299
SHMAY,08-11-2020,10000,44.52999878,445299.9878,0.396825397,GenderEquality,Cayman Islands,Shimao Property Holdings Ltd,19.313299
SHMAY,9/28/2020,10000,44.52999878,445299.9878,0.396825397,GenderEquality,Cayman Islands,Shimao Property Holdings Ltd,19.313299
SHMAY,11-11-2020,10000,41.79999924,417999.9924,0.396825397,GenderEquality,Cayman Islands,Shimao Property Holdings Ltd,19.313299
